ID,activity,rdMD_26,rdMD_1,rdMD_22,rdMD_61,rdMD_23,rdMD_10,rdMD_101,rdMD_123,rdMD_70,rdMD_24,rdMD_28,rdMD_45,rdMD_71,rdMD_52,rdMD_2,rdMD_30,rdMD_19,rdMD_6,rdMD_217,fcfp4_969
24068092,0.09924,4.778700836,46.92,10.34341218,14.86786677,10.34341218,4,4,2.1512,22.0030143,6.303257248,3.224148017,5.316788604,0.0,12.23214268,0.285714286,1.920044615,11.89447576,1,53.749,0
133851,0.378868,8.539969128,54.78,18.00517877,14.36691911,18.00517877,6,6,2.91262,58.52639614,10.83594215,6.488505058,19.10378206,29.54465015,37.58486613,0.36,4.706713413,19.82050305,2,86.112,0
31930262,-0.270256,3.580969799,42.16,8.804401737,15.04055151,9.620898318,4,4,2.07152,22.08822349,4.71631665,2.024059375,4.523094937,13.08951281,24.53594265,0.4,1.41708429,10.32227904,0,13.697,0
49148489,0.122416,5.927450993,52.83,13.4002609,19.74844179,13.4002609,5,5,3.5015,32.96220571,8.126969034,4.2697843,4.736862954,4.736862954,25.32851355,0.277777778,2.958987347,15.83434322,0,83.354,0
178528031,1.478418,11.02448291,67.65,22.4414853,4.899909731,22.4414853,6,6,5.55838,48.93513564,14.16427176,8.54479752,14.69972919,16.00989599,50.0506399,0.46875,6.387562741,26.18802726,2,120.205,1
17400188,1.961286,9.926044438,119.75,22.25314684,18.58979885,23.06964342,11,11,2.8722,72.99654103,12.99816317,7.047566678,14.21058886,10.02329115,18.80796705,0.444444444,4.954864931,26.94687372,1,137.185,0
7695671,1.202765,6.694985779,75.71,15.71551677,0.0,15.71551677,6,6,3.81312,24.32842115,9.099630179,4.54418326,10.05365156,4.794537184,5.687386275,0.086956522,3.18122904,18.43408939,3,82.511,0
25002833,0.686321,5.789815637,58.37,13.08852377,15.20067686,13.08852377,5,5,2.4387,35.92825278,7.800611104,4.245939689,9.733939541,11.33929359,18.52902952,0.411764706,2.87964549,15.67680035,1,42.991,0
32043132,-0.28983,5.477625068,56.07,12.65238796,19.74844179,12.65238796,6,6,2.07072,32.90008016,7.341886878,3.935898508,9.636772685,13.59242839,19.15587988,0.3125,2.860730647,13.06218905,0,34.484,0
395728,0.390073,5.501512672,67.98,12.60036188,24.37854297,12.60036188,6,6,2.24282,24.37854297,7.35107148,3.79643309,0.0,6.544756406,30.22034927,0.117647059,2.615352525,13.5086146,0,43.962,0
36659962,0.028797,6.337121413,78.95,14.9497056,9.799819462,14.9497056,7,7,2.0492,60.99624216,8.451612409,4.221335098,19.85347102,14.32593732,31.8664119,0.5,2.735933965,18.76415615,3,97.976,0
17125201,0.90338,6.868856549,103.44,17.52528775,9.551078169,19.15828092,8,8,3.95838,38.44423942,9.395277649,4.831789516,14.21058886,16.4441351,30.01832188,0.181818182,3.317815633,21.67333125,0,69.828,0
300764697,0.913027,8.358180848,66.4,18.04597438,5.316788604,18.86247096,4,4,6.09184,16.98301241,10.41399806,6.061471367,10.423316,18.13604539,9.754294387,0.28,4.078785149,23.04248865,1,127.446,0
207489,0.753541,7.513072128,48.99,16.07474781,15.09727335,16.83067675,4,4,5.208,34.09396589,9.913644677,5.527585462,4.899909731,11.21535881,41.70825328,0.304347826,3.993139466,19.64756674,1,94.834,0
232838707,0.034373,5.478174831,67.43,13.89165401,0.0,13.89165401,5,5,3.4715,25.53103896,7.625513007,3.373789883,15.37044016,26.92305746,18.48457009,0.222222222,2.167217161,19.45466769,2,64.056,0
48548511,-0.053185,6.390099279,41.15,13.66053424,14.86786677,13.66053424,4,4,3.4411,40.23302137,8.333128585,4.451453216,9.720841475,17.88850132,25.70063629,0.315789474,3.221586167,16.17429617,0,67.837,0
415550,-0.357945,5.252898437,73.07,13.01150852,15.1246203,13.01150852,6,6,3.01182,35.38605621,7.149202304,3.06689069,14.57674649,4.736862954,32.52464655,0.533333333,2.017355094,15.43905231,0,34.179,0
32099814,-0.261493,5.621009241,46.17,11.07564513,5.316788604,11.07564513,3,3,2.4168,17.7322655,7.208560659,4.257302798,5.316788604,17.63618043,11.60529232,0.5,3.165253971,12.39668636,1,66.264,0
33324451,-0.210451,4.753680421,72.7,10.48963141,25.06523039,10.48963141,6,6,1.1922,32.20037792,6.430055295,3.428088154,5.316788604,0.0,18.93844355,0.384615385,2.003192948,11.82825755,1,38.209,0
44114971,-0.07531,5.960915421,32.34,13.31575194,10.21669833,14.13224852,3,3,3.17862,43.24188427,7.750613991,4.279204833,10.21669833,0.0,23.54844778,0.588235294,2.681152646,16.37188209,1,35.196,0
25724621,1.643355,8.060808799,55.2,16.82301601,14.4509879,17.63951259,5,5,3.8917,39.70344962,10.21250653,6.219760585,9.467009379,6.544756406,59.66217686,0.291666667,4.779006372,19.12422274,1,103.853,0
177444466,1.306649,6.552301006,61.02,12.95109356,20.18465538,12.95109356,5,5,2.24662,45.94824097,8.248963902,5.060159495,10.30076712,0.0,18.28052523,0.75,3.864726185,14.57198739,1,41.337,0
1520446,-0.500811,5.047314794,31.92,11.43587908,9.967957042,11.43587908,3,3,3.60432,24.06330101,6.374648661,3.295699464,9.883888252,0.0,25.34618173,0.1875,2.170000888,11.78097529,0,27.065,0
177508549,1.25745,4.231683174,75.6,10.47278853,25.29463696,11.22871748,6,6,1.3987,32.4297845,6.161573459,2.683483834,5.316788604,17.76011521,31.90402158,0.416666667,1.690091721,13.60794158,1,44.065,0
36994254,-0.264989,6.144604506,55.13,11.84069597,10.47345186,11.84069597,4,4,3.3612,11.06384299,7.614741642,4.62702661,9.839883541,5.538925252,11.98427311,0.411764706,3.011293954,12.6264027,1,55.264,0
208609,-0.101706,4.034942935,33.2,9.017853952,9.883888252,9.017853952,3,3,1.8075,28.88058079,5.435839013,3.04633043,4.899909731,4.794537184,37.82192762,0.5,2.107607501,10.14848168,1,18.654,0
50427820,0.123835,6.233913047,64.85,15.02147076,4.400694606,15.83796734,5,5,4.0012,31.46438768,8.409207736,4.153200473,9.13755756,9.837253136,36.56962001,0.25,2.987658279,18.1988716,0,97.03,0
49093836,-0.148766,4.58208749,59.5,10.9830858,4.983978521,11.79958238,5,5,1.97772,26.55341388,6.251114095,3.190863521,4.736862954,10.02329115,12.26321064,0.214285714,2.128814168,12.9288547,0,49.099,0
177450489,-0.110266,5.994773944,51.02,12.79903249,19.43496642,12.79903249,5,5,2.2385,32.52447923,7.892498771,4.44591653,0.0,6.544756406,25.83111279,0.277777778,3.259784387,14.08716387,0,52.665,0
301048201,0.455589,7.530338719,64.22,15.54795563,18.9357513,15.54795563,6,6,4.0698,24.84293103,8.790479085,4.492695008,14.28458286,5.414990469,24.15398221,0.19047619,2.914979166,17.02643513,1,50.49,0
171813311,0.61809,9.644272718,65.56,19.82057457,9.883888252,19.82057457,5,5,5.24852,45.69212539,11.7496422,6.570152557,19.7272786,6.420821623,17.44768134,0.444444444,4.969667348,23.30329509,1,111.288,0
6922052,0.425703,6.703033965,69.04,16.84999053,14.76446326,18.36184842,6,6,6.0312,27.27852496,9.669779186,4.493954212,10.05365156,0.0,16.81428926,0.086956522,3.005475927,21.79849432,1,77.299,0
222755004,1.110479,8.434934607,50.36,14.92938076,10.63357721,14.92938076,4,4,2.8646,36.24063499,8.059008405,4.350634945,15.37044016,9.531400138,31.15322607,0.941176471,3.617367461,18.43904365,1,21.442,0
53800443,-0.083099,5.245365071,67.01,11.95394462,10.19736362,11.95394462,5,5,2.42422,29.31830727,7.034713779,4.066627903,10.05365156,15.95222176,17.29922032,0.714285714,2.752228282,13.90118776,0,23.971,0
Z60745180,-0.405688,6.701606382,79.37,14.27350812,9.883888252,14.27350812,6,6,3.2626,33.64726827,8.892796196,5.026510567,5.316788604,0.0,17.80213589,0.3,3.696763109,16.4485306,3,108.906,0
49084049,0.605748,5.684008563,76.24,11.77640647,15.51415222,11.77640647,6,6,1.38122,41.65017483,7.249691613,4.182381119,14.79051451,9.473725908,19.38639965,0.714285714,2.977639573,13.57700066,1,36.729,0
11010047,0.43903,4.735952367,55.12,11.07579801,9.551078169,11.07579801,4,4,3.09122,20.62691085,6.390656765,3.386984498,9.673627043,6.544756406,6.544756406,0.125,2.330835526,12.41566602,0,34.803,0
322812,-0.243762,6.922356948,49.5,14.73750435,9.883888252,14.73750435,4,4,4.1034,28.07992846,8.938361327,5.113499158,9.523678332,12.14580722,30.41325937,0.285714286,3.536139588,17.82446194,0,74.212,0
29912571,0.043714,6.386939587,66.57,13.48333112,9.883888252,14.23926006,5,5,4.1689,34.04923375,8.188984546,4.59483859,9.523678332,6.544756406,24.03005217,0.263157895,3.281785856,16.11760026,0,43.873,0
36703704,1.346952,4.989996701,46.92,11.85184835,14.86786677,11.85184835,4,4,2.59202,15.4582579,6.552174214,3.104271691,9.883888252,11.33929359,24.8563496,0.333333333,1.94971102,14.24357265,1,58.277,0
300430678,0.925586,7.5719606,51.02,18.50255519,19.43496642,19.25848414,5,5,5.5854,32.52447923,10.83387113,5.461055544,0.0,6.544756406,6.544756406,0.192307692,3.667888404,22.83008766,0,103.759,0
25724657,0.153498,6.273032859,34.03,12.71093945,9.883888252,13.52743604,3,3,2.9439,23.91238164,7.849012118,4.90966754,9.883888252,6.544756406,35.16028182,0.388888889,3.781017205,14.09651222,0,64.782,0
49947026,-0.011014,3.586250161,42.74,9.236113117,14.76446326,9.236113117,4,4,1.87472,14.76446326,5.009097009,2.232834856,5.316788604,13.59242839,13.59242839,0.272727273,1.449743763,10.60258607,0,24.956,0
MCULE-4852587261,0.122746,6.046755341,87.46,12.54780275,5.316788604,12.54780275,6,6,1.6722,31.06964788,7.851611877,4.367711988,16.36724469,4.794537184,36.42403224,0.5,3.179571163,14.84056716,3,76.821,0
36000452,1.802269,9.820872768,104.34,21.42475016,29.21545116,21.42475016,10,10,2.886,67.54867617,12.34729929,6.54765939,20.22313546,12.14580722,43.75064174,0.333333333,4.439902392,24.66458182,0,89.238,0
73053174,0.565636,5.339014536,87.39,12.87255551,24.92443976,12.87255551,8,8,0.50222,70.10015793,7.496999839,4.022607975,19.639703,4.794537184,26.17902562,0.571428571,2.640762159,14.70624214,1,25.776,0
49929048,1.136493,5.577648452,43.95,12.08466164,15.09727335,12.08466164,4,4,2.56522,40.27046782,7.158400443,4.064775636,10.21669833,6.420821623,36.43057396,0.785714286,2.672304127,13.40279949,0,12.777,0
25726407,0.786179,8.392899807,49.03,16.59159069,9.467009379,16.59159069,4,4,4.14538,22.55652219,10.31572583,6.287774811,4.567099648,13.08951281,49.42067822,0.28,5.091574182,18.77682747,0,109.602,0
89942274,1.970452,6.477983187,117.75,14.97912156,9.289194512,15.79561814,8,8,1.4172,42.37425138,8.066132082,4.329149156,11.05045608,15.56221641,18.29850975,0.235294118,2.809012841,19.67525082,1,120.976,0
33361007,0.374996,6.605437103,64.36,14.65185276,4.983978521,14.65185276,5,5,4.1676,24.10492218,8.815197162,4.995478408,14.47080249,14.94639061,24.4646017,0.238095238,3.512134121,17.42513811,1,99.991,0
232832319,0.80327,6.521394202,43.18,14.37638276,19.664373,14.37638276,5,5,2.9344,39.86368335,8.57107503,4.777207086,4.736862954,13.08951281,55.90300104,0.3,3.425949555,15.84377907,0,37.419,0
411872,1.42297,6.407481236,53.4,12.56144386,19.49796795,12.56144386,5,5,2.0582,32.58748077,8.120363384,4.705295727,4.983978521,12.96557803,37.18853554,0.625,3.230435556,13.07147578,0,29.976,0
31863944,0.548936,5.926271805,72.68,11.97812832,19.10215634,11.97812832,6,6,1.2687,19.10215634,7.298846828,3.794438355,4.567099648,19.51033443,19.51033443,0.642857143,2.913672814,13.1478511,0,56.675,0
301184387,-0.260083,5.590594834,30.93,12.58580755,4.899909731,12.58580755,4,4,2.5473,50.64485157,7.611368102,4.110028673,14.21058886,9.473725908,18.52902952,0.529411765,3.092130935,14.57198739,0,33.068,0
25645386,0.923785,5.732145418,58.64,13.54597438,10.21669833,13.54597438,5,5,3.0697,36.34853841,7.839346812,3.803621287,14.95356129,10.9708357,18.6529643,0.222222222,2.559123525,17.78213997,2,63.155,0
48764146,1.061102,4.931089235,58.48,11.12782409,9.967957042,11.12782409,5,5,1.37532,41.88067675,6.391868466,3.509488704,14.74330008,0.0,31.00052504,0.428571429,2.430860783,12.16908878,0,21.578,0
11001656,-0.350151,5.837887178,68.27,14.1001617,4.983978521,14.1001617,5,5,5.16232,10.89115825,8.176738939,3.986137077,14.15109048,0.0,16.81428926,0.047619048,2.700029115,15.900403,1,42.3,0
222754562,1.372586,5.162298941,46.84,12.5077896,24.64835152,12.5077896,5,5,2.7339,31.6960235,6.971832965,3.139240205,4.567099648,25.81056774,19.28635638,0.5,2.123731759,16.4111923,0,50.258,1
72972981,2.025796,8.162266716,77.33,19.74028081,25.06523039,19.74028081,8,8,4.1836,53.09939051,10.96385604,5.374012403,19.69042424,7.047671983,67.51319444,0.32,3.68088817,22.54060985,0,72.058,0
30506974,1.049952,6.60916209,78.43,15.33569663,14.25742823,16.96868979,7,7,3.2104,52.25081332,9.270100556,4.76348749,15.11660807,9.589074368,55.98379943,0.368421053,3.293516431,18.82531625,2,67.425,0
222793271,0.422355,6.216505896,49.41,11.07526496,10.21669833,11.07526496,4,4,1.4462,34.83979168,7.252423226,5.070114742,10.21669833,9.589074368,6.544756406,0.857142857,3.865945309,11.99858661,2,56.181,0
393424,0.12123,8.065430212,45.23,17.14437709,15.20067686,17.14437709,4,4,4.0685,35.92825278,10.26270576,5.928116679,5.316788604,17.76011521,32.53087194,0.28,4.401122521,20.23204771,1,90.97,0
31854715,0.019774,3.399877161,80.91,9.381752007,20.4414089,9.381752007,6,6,0.8102,28.07947201,5.239230473,2.206846724,9.839883541,11.21535881,26.0861588,0.272727273,1.300942394,11.2515097,1,16.458,0
49293741,-0.23659,5.754115089,58.29,12.86721572,20.02453003,13.62314467,6,6,2.52722,46.20355565,7.465351831,4.083203129,9.423004668,6.544756406,32.24539269,0.533333333,2.826857914,15.24395123,0,25.1,0
201887,1.124375,8.737709543,59.31,19.87562243,24.64835152,19.87562243,7,7,4.12262,58.94300583,11.42069182,6.346795071,9.636772685,13.08951281,56.62335295,0.48,4.386627735,22.270601,0,41.717,0
64016648,0.53578,6.810886144,87.74,17.37793829,5.316788604,18.96393483,7,7,3.8594,37.92084954,9.808642392,4.53619516,20.27034989,9.589074368,22.89516405,0.125,2.818978637,23.02238614,3,102.429,0
36910847,0.026123,5.738410934,52.65,12.12477286,15.11660807,12.12477286,5,5,1.4178,54.46189573,7.593335049,4.375263498,5.316788604,4.794537184,13.08951281,0.5,3.135829806,14.07396436,3,50.136,0
222778471,1.971798,5.899771563,78.01,14.42033715,25.06523039,14.42033715,7,7,1.58734,58.66018247,7.650934924,3.83923723,9.799819462,6.420821623,33.38170035,0.5,2.421709212,16.92245228,1,32.19,0
24997821,-0.050945,4.827549108,41.99,11.51465004,4.983978521,12.27057898,3,3,4.2085,10.89115825,6.704310653,3.353850113,5.316788604,11.21535881,39.43960665,0.058823529,2.287721895,14.47613488,1,65.36,0
35741943,-0.19949,4.775875321,45.15,12.00612359,14.95193556,12.82262017,5,5,2.25234,36.09495151,6.106128135,2.694251313,9.799819462,6.544756406,38.28337378,0.461538462,1.73095153,13.73498854,0,16.898,0
49323189,-0.138985,4.764828986,49.77,10.88141698,4.899909731,10.88141698,4,4,0.9764,48.32085998,6.348655795,3.480820131,9.843390349,15.95222176,19.51033443,0.5,2.472917918,13.95986247,0,44.43,0
48306804,-0.162221,6.488701897,62.39,13.77408846,14.86786677,13.77408846,5,5,3.61642,33.06390698,8.421724555,4.710005567,9.523678332,6.544756406,18.15659045,0.368421053,3.333986462,15.14669839,0,29.236,0
46745630,-0.179136,4.933081079,46.92,10.51785395,15.09727335,10.51785395,4,4,1.9896,15.68766447,6.438180102,3.74032775,5.316788604,18.38696557,18.35180224,0.428571429,2.40485116,11.26180675,1,29.951,0
49911442,-0.258205,4.028523087,61.6,10.21995596,9.967957042,10.21995596,4,4,2.3113,16.51271345,5.793042428,2.593449245,5.316788604,6.420821623,18.43552797,0.214285714,1.562062274,12.0576848,0,23.449,0
48974948,-0.358926,4.737657024,41.99,11.83782707,4.983978521,13.4102526,3,3,5.02422,10.89115825,6.730619075,3.089639412,5.316788604,0.0,16.27347108,0.058823529,2.093718914,14.75420736,1,56.343,0
33368543,-0.079886,3.790784203,63.08,10.01608583,9.967957042,12.46557558,4,4,4.1967,21.04378972,5.574946917,2.421099013,5.106527395,0.0,16.32357703,0.0,1.501653753,13.16690558,0,24.05,0
27352131,-0.273163,4.002203147,51.47,10.51368953,0.0,10.51368953,4,4,3.4523,12.51868482,6.010011589,2.555766282,14.47080249,11.21535881,12.84164325,0.214285714,1.672922261,14.0478901,1,40.218,0
222763049,1.22182,5.457856057,78.09,12.92785796,18.9952679,14.50028348,6,6,2.3235,42.32523924,7.161481173,3.475313089,4.983978521,16.63015079,31.07772415,0.5,1.986538352,17.2077544,0,51.261,0
232847331,0.186232,5.378045792,67.23,12.51613313,18.8077956,13.33262971,6,6,1.12866,42.13776694,7.169481949,4.006309096,0.0,16.75408558,25.32819721,0.769230769,2.481220571,15.4684859,0,29.332,0
16154631,-0.157518,5.096172481,44.0,12.24807639,9.134199296,13.00400534,4,4,2.9791,9.134199296,6.980911804,3.538178333,4.567099648,6.544756406,23.48268753,0.058823529,2.281287957,16.13920807,0,70.787,0
48762192,-0.083203,4.161543099,54.88,10.55895513,9.967957042,11.31488408,4,4,3.00972,15.87513677,5.964442034,2.727687895,5.316788604,11.21535881,25.01135234,0.214285714,1.664903392,13.4907041,1,44.184,0
31956373,-0.003289,5.805588366,72.7,13.10498648,25.06523039,13.92148306,6,6,2.5326,25.65562151,7.984406029,4.221653808,5.316788604,19.38639965,22.99880994,0.294117647,2.94518863,15.01509454,1,57.469,0
602991,-0.242583,3.028373835,48.14,8.434918573,4.983978521,9.251415154,3,3,2.791,11.59086049,4.735663536,1.98303308,10.47053043,0.0,10.94351426,0.181818182,1.308788852,9.984476359,0,17.432,0
31921006,0.426528,4.37446805,53.76,10.18737098,9.799819462,11.77336752,5,5,1.6229,41.75136371,5.819933081,2.94511911,14.2169704,16.13383077,20.01325001,0.5,1.91382831,13.13920968,2,65.441,0
300136806,0.477269,3.648169728,55.12,9.153148281,9.551078169,9.153148281,4,4,2.0292,20.62691085,5.195691799,2.322419479,9.673627043,11.33929359,25.01446366,0.076923077,1.492750239,11.13515636,0,20.288,0
49825510,-0.313757,3.994249087,48.14,9.706314847,4.983978521,9.706314847,3,3,3.6093,4.983978521,5.699455055,2.725645255,10.47053043,0.0,17.27045406,0.0,1.834703747,10.59432558,0,18.041,0
49935944,0.18908,7.636119704,42.96,15.84532057,5.316788604,15.84532057,5,5,3.0789,53.10946906,9.409593556,5.71373144,24.4272872,4.736862954,62.77636146,0.7,3.74851735,18.3346446,0,31.162,0
161275,1.615671,8.233214192,74.25,17.39502864,24.75175502,17.39502864,7,7,3.03384,63.38271678,10.62053676,5.766208937,10.21669833,4.794537184,42.63395925,0.545454545,4.330060625,19.76246681,1,38.072,0
48258569,-0.182735,4.018635755,52.83,10.34336704,20.20725493,10.34336704,5,5,1.67736,26.8141369,5.600257577,2.669208617,4.736862954,6.544756406,0.0,0.416666667,1.716886027,11.57175254,0,14.167,0
5736788,1.337601,7.707998052,86.46,17.40303736,23.08597207,17.40303736,8,8,2.50934,28.19249947,9.910099178,5.73833397,5.106527395,13.59242839,18.93844355,0.173913043,4.058747116,18.92698975,0,99.876,0
708404,-0.43475,3.07493733,48.71,8.189426827,4.373539981,9.005923408,3,3,3.0668,4.373539981,4.494595529,2.006187821,5.316788604,0.0,5.687386275,0.090909091,1.239276249,9.685764821,0,17.015,0
49316037,0.679085,4.443062169,66.53,10.8218701,14.53505669,10.8218701,5,5,2.41508,21.0798131,6.355447916,3.053606732,9.883888252,6.544756406,30.86942417,0.133333333,2.025653136,12.1785661,0,29.008,0
49424084,1.121362,7.496680851,130.16,19.65701041,20.26872417,19.65701041,10,10,4.7743,33.813967,10.99399549,4.859610736,26.00401737,4.794537184,36.37304145,0.038461538,3.11811026,24.79349242,2,76.354,0
1556512,-0.154316,4.421714093,43.84,10.08214345,9.551078169,10.08214345,3,3,2.8612,9.551078169,6.07078514,3.129310736,10.30076712,12.96557803,12.23214268,0.133333333,2.153246493,10.83838086,0,22.517,0
25018171,-0.454856,5.128854213,45.49,11.873696,4.899909731,11.873696,4,4,2.91898,18.74052402,6.811365407,3.467549547,9.473725908,13.08951281,13.08951281,0.235294118,2.464927581,13.47201672,0,36.261,0
25670537,-0.181196,5.700848471,46.34,12.90636101,9.883888252,12.90636101,4,4,3.9936,28.88058079,7.832598362,4.176162893,9.317060668,0.0,18.6529643,0.157894737,2.729955059,14.63021447,1,51.529,0
50283408,0.034671,5.987710382,84.73,15.2383922,25.17423318,15.2383922,7,7,3.9917,25.65562151,8.384367927,3.711688783,0.0,17.14713422,24.03627006,0.111111111,2.311031737,21.80039324,1,173.665,0
31847077,-0.149764,4.128429963,41.99,8.811127333,10.30076712,8.811127333,3,3,2.127,16.93299908,5.490460285,2.789911264,5.316788604,0.0,17.62490862,0.230769231,1.778257814,9.334906061,1,30.965,0
33339330,-0.176651,5.522956258,51.22,13.16696938,10.46407512,13.16696938,4,4,3.71324,10.89115825,7.473758155,3.651970284,0.0,11.44447055,5.386224214,0.157894737,2.436244695,15.18628817,1,47.498,0
250347,-0.368292,6.26343514,68.8,12.94222994,14.78379798,12.94222994,6,6,0.6854,77.33610188,8.090920508,4.821325205,19.7272786,4.736862954,37.08195056,0.470588235,3.562179222,14.68648797,1,51.614,0
31232131,-0.142891,2.670318212,43.84,6.581792741,9.780484743,8.16778928,3,3,1.918,9.780484743,3.560118434,1.842105411,5.733667477,7.047671983,16.90661571,0.125,1.258466452,7.610420321,0,4.223,0
317499467,0.379214,7.04387672,74.56,15.94494615,19.68544025,15.94494615,7,7,2.61732,45.95194142,9.438083735,5.014189178,19.93418155,0.0,37.56033989,0.35,3.492514357,18.36734694,1,82.648,0
LN01265151,-0.118564,7.968142385,37.3,14.02882399,0.0,14.02882399,2,2,4.4197,16.49082315,8.968936811,6.930412793,5.106527395,4.794537184,18.25663372,0.571428571,5.52353999,15.13729512,0,26.695,0
29659409,-0.238438,4.506724088,44.85,10.66716956,14.68039447,10.66716956,4,4,1.92378,21.72806646,5.822711556,2.71941615,0.0,20.13718479,31.89747986,0.285714286,1.972001871,12.33989533,0,28.796,0
31890078,-0.196309,5.110210751,80.06,12.51150852,10.19736362,12.51150852,6,6,2.34842,23.53506233,7.051559606,3.709412792,14.79051451,6.420821623,6.544756406,0.3125,2.290746225,14.14094586,0,37.547,0
48749260,-0.238223,4.347954699,45.15,11.08347386,14.95193556,11.89997044,5,5,1.94392,36.09495151,5.685378425,2.458263507,9.799819462,6.544756406,38.41385028,0.416666667,1.526468913,12.75881107,0,15.028,0
49946792,0.601984,3.302276578,55.63,8.981559723,19.74844179,9.798056304,5,5,1.50054,19.74844179,4.673393638,2.118045494,5.316788604,13.59242839,11.92481918,0.444444444,1.35309352,10.10023084,0,7.304,0
379670,0.93641,9.498282531,90.14,19.20384938,20.49813074,19.20384938,7,7,4.88,40.8470422,12.18983928,7.456138078,14.47080249,9.531400138,37.07343383,0.538461538,5.348825162,22.0150884,1,53.112,0
317396814,-0.014884,3.573298983,56.65,8.819563501,4.983978521,8.819563501,3,3,2.222,4.983978521,4.909781751,2.435201801,4.983978521,0.0,11.76029506,0.076923077,1.563182692,10.18709063,0,23.758,0
258223286,2.725057,7.209629756,124.25,15.93318633,44.93967524,15.93318633,11,11,2.3784,58.15343917,9.746906336,5.278779739,10.05365156,4.736862954,30.99367529,0.263157895,3.697395147,17.03722714,0,44.405,0
15987806,1.701656,7.953062246,109.22,17.31113276,19.58203674,18.12762934,8,8,3.52702,27.99983373,10.50093885,5.708563078,4.983978521,16.44411278,12.11474962,0.476190476,4.07183137,20.58704771,0,149.203,0
49383509,1.146128,8.17823339,91.85,20.04589979,14.86786677,20.80182873,9,9,4.7748,61.11154165,11.43721423,5.665374267,29.90712258,4.794537184,56.10735393,0.32,3.646607198,24.56097189,1,77.978,0
171813413,1.066649,7.575459839,84.66,16.19287934,14.4509879,16.19287934,7,7,1.8274,50.25922503,9.599647043,5.27719723,14.74330008,11.33929359,12.96557803,0.318181818,3.677861825,19.1405766,1,107.868,0
49667242,-0.17159,6.048039831,38.25,13.62748907,14.86786677,13.62748907,4,4,3.31232,35.06717713,7.997824699,4.425133521,4.736862954,6.544756406,24.35343402,0.444444444,3.149436343,15.86938455,0,44.551,0
222793392,0.886338,6.082919062,98.23,14.94374033,14.86273664,15.76023691,7,7,3.37744,18.55843876,8.363766959,3.933762057,8.940245874,22.98886918,18.55355576,0.333333333,2.594638188,18.34434438,0,82.23,0
50894596,1.162001,7.165947354,110.06,16.6790877,19.664373,16.6790877,8,8,2.80068,32.61922471,9.232133827,5.115418528,15.37044016,13.59242839,42.5459935,0.238095238,3.628777278,19.38918862,1,117.464,0
31326902,-0.930131,4.794061996,41.99,11.42957878,4.983978521,11.42957878,3,3,3.93462,10.89115825,6.562304678,3.313995286,5.316788604,0.0,17.27045406,0.058823529,2.244422633,13.24314129,1,50.525,0
300964829,-0.181537,4.701927921,43.6,11.74093575,19.74844179,13.32693229,4,4,3.9491,19.74844179,6.568671342,3.049315295,0.0,7.047671983,29.47753013,0.0625,1.969333954,14.59116228,0,21.457,0
36311460,0.1562,4.910027077,62.3,12.33744691,9.883888252,12.33744691,5,5,2.23982,35.2906761,6.696346771,3.010594029,10.21669833,4.794537184,13.24451555,0.1875,1.851607617,15.62549267,2,86.572,0
49331719,0.428548,6.461632774,52.65,13.89200686,4.899909731,13.89200686,5,5,2.767,42.89329481,8.765428262,4.723867314,15.11660807,9.589074368,31.74247712,0.555555556,3.340496821,16.73749044,2,79.524,0
49901113,1.39861,5.751767449,86.72,13.42416439,20.16532066,13.42416439,6,6,3.1654,31.87873002,8.011986266,4.055986246,10.423316,0.0,17.95713863,0.105263158,2.771461679,15.28780227,0,38.496,0
207447,0.353495,7.322959856,44.81,15.47623561,20.08125187,15.47623561,4,4,5.1011,26.62600827,9.657208968,5.566243054,0.0,6.544756406,35.45157075,0.217391304,4.232894422,17.07593328,0,82.816,0
71010653,0.61213,4.999643461,32.67,9.835691197,4.899909731,9.835691197,3,3,1.8482,22.1816345,6.136989192,3.997873679,4.899909731,17.63618043,19.04159814,0.2,3.114879189,9.82791026,1,34.804,0
44106917,0.27284,6.791680293,57.69,14.27813273,9.205125722,15.09462931,5,5,2.0231,48.91722526,8.843960208,5.031157612,4.899909731,27.78340637,26.17902562,0.611111111,3.725728857,17.42391434,1,74.761,0
306388,0.587792,6.884752309,73.36,14.97889408,14.78379798,14.97889408,8,8,1.6526,73.48359154,9.262884686,5.111156889,23.84736155,11.28161936,43.1950684,0.473684211,3.613176293,16.58331285,1,41.622,0
36889463,1.937869,7.836015123,71.64,17.55258024,24.39787768,17.55258024,7,7,2.3543,52.17312559,9.954882448,4.937591524,14.78379798,11.33929359,44.01222948,0.409090909,3.111500067,20.79528486,1,60.244,0
50347911,-0.148169,4.2107814,39.94,10.61380281,14.76446326,11.4302994,4,4,3.1254,20.70337721,5.910897345,2.479455028,9.303962602,11.34374492,6.041840829,0.384615385,1.517614488,13.10993365,0,17.605,0
53839506,0.207215,6.463833574,41.57,14.29291433,10.21669833,15.10941091,4,4,3.3975,54.78184903,8.62528316,4.981577281,14.95356129,4.736862954,37.5950556,0.526315789,3.323541711,17.3658559,2,65.714,0
13484504,1.467681,4.78068421,59.81,11.95910228,14.53505669,12.77559886,5,5,3.00232,20.44223642,6.835072046,3.219177481,9.883888252,17.76011521,17.49481239,0.266666667,2.286649671,13.75845595,1,62.764,0
